[7, 2, 0, 4, 8, 5, 9, 6, 0, 4, 0, 5, 0, 3, 0, 0, 0, 1, 9, 0, 3, 0, 0, 0, 0, 0, 0, 1, 0, 6, 0, 9, 0, 0, 0, 4, 2, 9, 0, 5, 0, 8, 1, 0, 0, 0, 0, 8, 0, 2, 0, 0, 0, 7, 6, 0, 0, 8, 0, 0, 0, 4, 0, 8, 7, 4, 0, 6, 2, 3, 1, 5, 5, 3, 0, 0, 0, 0, 6, 0, 9], random, 4, 1.3133695410587554, 0.12885409425601507
[7, 2, 0, 4, 8, 5, 9, 6, 0, 4, 0, 0, 0, 3, 0, 0, 0, 1, 9, 0, 3, 0, 0, 0, 0, 0, 0, 1, 0, 6, 0, 9, 0, 0, 0, 4, 2, 9, 0, 5, 0, 8, 1, 0, 0, 0, 0, 8, 0, 2, 0, 0, 0, 7, 0, 0, 0, 8, 0, 0, 0, 4, 0, 0, 7, 4, 0, 6, 2, 3, 1, 5, 5, 3, 0, 0, 0, 0, 6, 0, 9], random, 4, 1.3355311962504568, 0.11843038114190847
[7, 2, 0, 4, 8, 5, 9, 6, 0, 4, 0, 0, 0, 3, 0, 0, 0, 1, 9, 0, 3, 0, 0, 0, 0, 0, 0, 1, 0, 6, 0, 0, 0, 0, 0, 4, 2, 9, 0, 0, 0, 0, 1, 0, 0, 0, 0, 8, 0, 2, 0, 0, 0, 7, 0, 0, 0, 8, 0, 0, 0, 4, 0, 0, 7, 4, 0, 6, 2, 3, 1, 5, 5, 3, 0, 0, 0, 0, 6, 0, 9], random, 4, 1.4121593412559632, 0.1464097693930944
[7, 2, 0, 4, 8, 5, 9, 6, 0, 4, 0, 0, 0, 3, 0, 0, 0, 1, 9, 0, 3, 0, 0, 0, 0, 0, 0, 1, 0, 6, 0, 0, 0, 0, 0, 4, 2, 9, 0, 0, 0, 0, 1, 0, 0, 0, 0, 8, 0, 2, 0, 0, 0, 7, 0, 0, 0, 8, 0, 0, 0, 4, 0, 0, 7, 4, 0, 6, 2, 3, 1, 5, 0, 3, 0, 0, 0, 0, 6, 0, 9], random, 8, 1.4213134176137905, 0.13725473644758462
[7, 2, 0, 4, 8, 5, 9, 6, 0, 4, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 1, 0, 6, 0, 0, 0, 0, 0, 4, 2, 9, 0, 0, 0, 0, 1, 0, 0, 0, 0, 8, 0, 2, 0, 0, 0, 7, 0, 0, 0, 8, 0, 0, 0, 4, 0, 0, 0, 4, 0, 6, 2, 3, 1, 5, 0, 3, 0, 0, 0, 0, 6, 0, 9], random, 8, 1.6491498986997224, 0.13969686927419
[0, 0, 0, 4, 8, 5, 9, 6, 0, 4, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 1, 0, 6, 0, 0, 0, 0, 0, 4, 2, 9, 0, 0, 0, 0, 1, 0, 0, 0, 0, 8, 0, 2, 0, 0, 0, 7, 0, 0, 0, 8, 0, 0, 0, 4, 0, 0, 0, 4, 0, 6, 2, 3, 1, 5, 0, 3, 0, 0, 0, 0, 6, 0, 9], random, 8, 1.8362715931554017, 0.13397804996197174
[0, 0, 0, 4, 0, 5, 9, 6, 0, 4, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 1, 0, 6, 0, 0, 0, 0, 0, 4, 2, 9, 0, 0, 0, 0, 1, 0, 0, 0, 0, 8, 0, 2, 0, 0, 0, 7, 0, 0, 0, 8, 0, 0, 0, 4, 0, 0, 0, 4, 0, 6, 2, 3, 0, 5, 0, 3, 0, 0, 0, 0, 6, 0, 9], random, 12, 4.444818460597388, 0.17197366751040502
[0, 0, 0, 4, 0, 5, 9, 6, 0, 4, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 1, 0, 6, 0, 0, 0, 0, 0, 4, 2, 9, 0, 0, 0, 0, 1, 0, 0, 0, 0, 8, 0, 2, 0, 0, 0, 7, 0, 0, 0, 8, 0, 0, 0, 4, 0, 0, 0, 0, 0, 6, 2, 3, 0, 5, 0, 3, 0, 0, 0, 0, 6, 0, 9], random, 64, 4.359489537177644, 0.17465426272365867
[0, 0, 0, 0, 8, 0, 0, 0, 0, 4, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 7, 0, 0, 0, 8, 0, 0, 0, 0, 9, 0, 8, 0, 0, 0, 9, 7, 0, 0, 0, 0, 0, 6, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 9, 0, 0, 0, 7, 0, 2, 0, 0, 4, 0, 0, 2, 0, 1, 0, 0, 0, 0, 7, 0, 4, 6, 0, 0], heuristic, 16400, 1.937770920389808, 0.13845200470066385
[0, 2, 0, 0, 8, 5, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 1, 4, 0, 0, 1, 5, 0, 3, 0, 0, 0, 0, 4, 0, 0, 7, 5, 0, 0, 0, 3, 0, 0, 4, 0, 1, 0, 6, 0, 9, 0, 6, 0, 9, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 8, 9], heuristic, 18214, 2.2781877519797717, 0.16400687371947664
