[0, 3, 0, 0, 1, 0, 0, 0, 5, 2, 0, 9, 6, 8, 0, 7, 3, 4, 7, 0, 0, 3, 2, 9, 6, 8, 1, 5, 8, 0, 1, 0, 6, 0, 2, 9, 4, 0, 0, 8, 3, 2, 5, 0, 0, 6, 2, 3, 5, 9, 0, 0, 1, 0, 0, 0, 0, 0, 5, 8, 1, 4, 6, 0, 0, 0, 0, 0, 0, 9, 0, 2, 0, 4, 0, 0, 6, 1, 8, 0, 3], random, 4, 1.2579950701832008, 0.11004660017173215
[0, 3, 0, 0, 1, 0, 0, 0, 5, 2, 0, 9, 6, 8, 0, 0, 3, 4, 7, 0, 0, 3, 2, 9, 6, 8, 1, 5, 8, 0, 1, 0, 6, 0, 2, 9, 4, 0, 0, 8, 0, 2, 5, 0, 0, 6, 2, 3, 5, 9, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 6, 0, 0, 0, 0, 0, 0, 9, 0, 2, 0, 4, 0, 0, 6, 1, 8, 0, 3], random, 8, 1.3903006019832769, 0.14050209403988131
[0, 3, 0, 0, 1, 0, 0, 0, 5, 2, 0, 9, 6, 8, 0, 0, 0, 4, 7, 0, 0, 3, 2, 9, 6, 8, 0, 5, 8, 0, 1, 0, 0, 0, 2, 9, 4, 0, 0, 8, 0, 2, 0, 0, 0, 6, 2, 3, 5, 9, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 6, 0, 0, 0, 0, 0, 0, 9, 0, 2, 0, 4, 0, 0, 0, 1, 8, 0, 3], random, 8, 1.3501629136966944, 0.132814586943172
[0, 3, 0, 0, 1, 0, 0, 0, 5, 2, 0, 9, 6, 8, 0, 0, 0, 0, 7, 0, 0, 3, 2, 9, 6, 8, 0, 5, 8, 0, 1, 0, 0, 0, 2, 9, 4, 0, 0, 0, 0, 2, 0, 0, 0, 6, 2, 3, 5, 9, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 6, 0, 0, 0, 0, 0, 0, 9, 0, 2, 0, 4, 0, 0, 0, 1, 8, 0, 3], random, 8, 1.459219626147608, 0.13633520092002904
[0, 3, 0, 0, 1, 0, 0, 0, 5, 2, 0, 9, 6, 8, 0, 0, 0, 0, 0, 0, 0, 3, 2, 9, 6, 8, 0, 5, 8, 0, 0, 0, 0, 0, 2, 9, 4, 0, 0, 0, 0, 2, 0, 0, 0, 6, 2, 3, 5, 9, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 6, 0, 0, 0, 0, 0, 0, 9, 0, 2, 0, 4, 0, 0, 0, 1, 8, 0, 3], random, 16, 1.8418468602180693, 0.13772426083013795
[0, 3, 0, 0, 1, 0, 0, 0, 5, 2, 0, 9, 6, 8, 0, 0, 0, 0, 0, 0, 0, 3, 2, 9, 6, 8, 0, 5, 8, 0, 0, 0, 0, 0, 2, 9, 4, 0, 0, 0, 0, 2, 0, 0, 0, 6, 2, 3, 5, 9, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 9, 0, 2, 0, 4, 0, 0, 0, 1, 8, 0, 3], random, 30, 1.8628649167343696, 0.12951196023056746
[0, 3, 0, 0, 1, 0, 0, 0, 5, 2, 0, 9, 6, 8, 0, 0, 0, 0, 0, 0, 0, 3, 2, 9, 6, 8, 0, 5, 8, 0, 0, 0, 0, 0, 2, 0, 4, 0, 0, 0, 0, 2, 0, 0, 0, 6, 2, 3, 5, 9, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 9, 0, 2, 0, 4, 0, 0, 0, 1, 8, 0, 3], random, 34, 1.9207857036954208, 0.14472056166282768
[0, 3, 0, 0, 1, 0, 0, 0, 5, 2, 0, 9, 6, 8, 0, 0, 0, 0, 0, 0, 0, 3, 2, 9, 6, 8, 0, 5, 8, 0, 0, 0, 0, 0, 2, 0, 4, 0, 0, 0, 0, 2, 0, 0, 0, 6, 2, 3, 5, 9, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 4, 0, 0, 0, 1, 8, 0, 3], random, 38, 1.816418870140598, 0.14076913257069337
[0, 3, 0, 0, 1, 0, 0, 0, 5, 2, 0, 9, 6, 8, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9, 6, 0, 0, 5, 8, 0, 0, 0, 0, 0, 2, 0, 4, 0, 0, 0, 0, 2, 0, 0, 0, 6, 2, 3, 5, 9, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 4, 0, 0, 0, 1, 0, 0, 3], random, 58, 2.174762626005293, 0.1254898539129835
[0, 3, 0, 0, 1, 0, 0, 0, 5, 2, 0, 9, 6, 8, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9, 6, 0, 0, 5, 8, 0, 0, 0, 0, 0, 2, 0, 4, 0, 0, 0, 0, 2, 0, 0, 0, 0, 2, 3, 5, 9, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 4, 0, 0, 0, 1, 0, 0, 3], random, 110, 2.7225437005933615, 0.31331247755883596
[0, 3, 6, 0, 0, 0, 0, 9, 0, 0, 0, 9, 0, 8, 5, 0, 0, 0, 0, 5, 0, 0, 2, 0, 0, 0, 1, 0, 0, 7, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 6, 0, 0, 0, 9, 0, 4, 0, 8, 0, 0, 2, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 9, 0, 0, 0, 0, 1, 8, 7, 3], heuristic, 12635, 2.3783595281183465, 0.16087800276752443
[8, 3, 6, 0, 0, 0, 0, 0, 0, 0, 1, 9, 0, 0, 0, 0, 0, 4, 0, 0, 4, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0, 4, 6, 3, 2, 0, 0, 9, 0, 8, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 5, 0, 0, 4, 0, 0, 0, 0, 4, 7, 0, 0, 0, 2, 0, 0, 0, 0, 0, 1, 8, 0, 0], heuristic, 11884, 3.054519893837237, 0.2987275159801239
[8, 0, 6, 0, 1, 0, 0, 0, 0, 0, 1, 0, 6, 0, 5, 7, 0, 0, 0, 0, 0, 0, 2, 0, 0, 8, 0, 0, 0, 0, 0, 4, 0, 0, 2, 0, 0, 0, 0, 8, 0, 2, 0, 0, 0, 6, 0, 3, 0, 0, 0, 4, 0, 0, 0, 7, 0, 9, 0, 0, 0, 0, 6, 0, 0, 8, 0, 0, 0, 0, 5, 0, 9, 4, 0, 0, 0, 1, 0, 0, 0], heuristic, 20480, 3.9973689912662236, 0.17545295787516613
[0, 0, 6, 0, 0, 4, 0, 9, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 7, 5, 0, 3, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 9, 4, 0, 1, 0, 0, 2, 0, 0, 7, 6, 0, 0, 0, 9, 0, 0, 0, 8, 0, 0, 2, 0, 0, 8, 0, 4, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 3], heuristic, 46338, 5.853759992883325, 0.15002257745574205
[0, 3, 6, 0, 0, 0, 0, 9, 5, 0, 0, 0, 0, 8, 0, 7, 0, 0, 7, 0, 0, 0, 0, 9, 0, 8, 0, 0, 0, 0, 0, 4, 0, 3, 0, 0, 0, 9, 0, 0, 0, 2, 0, 0, 0, 0, 2, 0, 5, 0, 0, 0, 0, 0, 0, 0, 2, 0, 5, 0, 1, 0, 0, 0, 0, 0, 4, 7, 0, 0, 0, 0, 0, 4, 0, 0, 6, 1, 0, 7, 3], heuristic, 211852, 4.300722227316572, 0.15021336057583748
